39442058|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0.31428571428571|0.18338108882521|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0.921769852|0|0|0|0|0|0.0021719265
39508088|0|0|0|0|0|0|0|0|0.16905444126074|0|0|0|0|0|0|0.02005730659025|0|0|0|0|0|0|0|0|0|0.4157062735|0|0|0|0.2475659389|0|0.9190780619|0|0|0|0|0|0.0020224182
39877716|0|0|0|0|0|0|0|0|0.06876790830945|0|0|0|0|0|0.06285714285714|0.06876790830945|0|0|0|0|0|0|0|0|0|0.2278522054|0|0|0|0.2895332032|0|0.8563257066|0|0|0|0|0|0.0017120855
40163632|0|0.01724137931034|0|0|0|0|0|0|0.00286532951289|0.006993006993|0.01176470588235|0|0|0|0.00571428571428|0.00573065902578|0.0180576593|0|0|0|0|0|0.1|0|0.1455879418|0.1985319791|0.1365813382|0|0.569733888|0.3219688741|0|0.9059555855|0|0|0|0|0|0.0028820173
40194110|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0.00571428571428|0.01146131805157|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0.921769852|0|0|0|0|0|0.0014173556
40416234|0|0.05172413793103|0.10344827586206|0|0|1|0|1|0.41547277936962|0.02797202797202|0|0|0|0|0.00571428571428|0.07449856733524|0.0542085443|0|0|0|0|0|0.1833333333|0|0.2579832502|0.3329810137|0.6715137215|1|0.3109679654|0.1601395383|0|0.9113391656|0|0|0|0|0|0.0125412664
40528014|0|0.06896551724137|0.10344827586206|0|0|1|0|1|0|0.13286713286713|0.10588235294117|0|0|0|0.00571428571428|0.29512893982808|0.0793236229|0|0|0|0|0|0.4875|0|0.2655532749|0.2111414998|0.6255786914|0.75|0.1283448736|0.0998285249|0|0.9113391656|0|0|0|0|0|0.0231064178
40702016|0|0.01724137931034|0|0|0|1|0|1|0.06303724928366|0.006993006993|0|0|0|0|0.06857142857142|1|0.0092371479|0|0|0|0|0|0.1|0|0.0670242774|0.1898548974|0|0|0.291439555|0.3107565162|0|0.9113391656|0|0|0|0|0|0.003863398
40911778|0|0|0|0|0|1|0|1|0.07736389684813|0|0|0|0|0|0.01714285714285|0.03724928366762|0|0|0|0|0|0|0|0|0|0.2162347576|0|0|0|0.2129673627|0|0.9113391656|0|0|0|0|0|0.0022563552
41403316|0|0|0|0|0|0|0|0|0.00573065902578|0|0|0|0|0|0.02285714285714|0.06303724928366|0|0|0|0|0|0|0|0|0|0.3310469307|0|0|0|0.502521743|0|0.8309219381|0|0|0|0|0|0.0018706645
41469496|0|0.01724137931034|0.03448275862068|0|0|1|0|0|0.02005730659025|0.04895104895104|0|0|0|0|0.06857142857142|0.04011461318051|0.0519068774|0|0|0|0|0|0.45|0|0.4184777636|0.2781936046|0.1365347373|1|0.3639342983|0.1825703423|0|0.8909825034|0|0|0|0|0|0.0083933596
41610740|0|0|0|0|0|0|0|0|0.30372492836676|0|0|0|0|0|0|0.00286532951289|0|0|0|0|0|0|0|0|0|0.1167122502|0|0|0|0.2141326034|0|0.8780282638|0|0|0|0|0|0.0013894544
41711136|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0.01714285714285|0.08309455587392|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0.717025572|0|0|0|0|0|0.0012390403
41889136|0|0.05172413793103|0|0|0|0|0|0|0.06876790830945|0.04895104895104|0|0|0|0|0.03428571428571|0.06876790830945|0.0778501526|0|0|0|0|0|0.2666666667|0|0.1882922546|0.3407403034|0|0|0.3070294806|0.1939851514|0|0.7134925976|0|0|0|0|0|0.0081663116
42111870|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0.02857142857142|0.00859598853868|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0.9014131898|0|0|0|0|0|0.0016297536
42264516|0|0.01724137931034|0|0|0|1|0|0|0.49283667621776|0.06293706293706|0|0|0|0|0.06285714285714|0.13180515759312|0.0622770697|0|0|0|0|0|0.55|0|0.7531567078|0.4788095104|0.5462138211|0|0.3572531587|0.2488308785|0|0.8262113055|0|0|0|0|0|0.0072244252
42701514|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0.05142857142857|0.02292263610315|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0.8383243607|0|0|0|0|0|0.0013690727
42739716|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0.09142857142857|0.16332378223495|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0.7195491252|0|0|0|0|0|0.0016957448
42878186|63.9700012207031|0.06896551724137|0.10344827586206|0|0|0|1|0|0.08309455587392|0.07692307692307|0|0.2|0.11111111111111|0.00544119571719|0.08|0.40974212034383|0.0406983264|0|0|0|0|0|0.3125|0.0169708276|0.1992847838|0.2283065242|0.8596219314|0.75|0.1027252329|0.1082519606|0|0.888795424|0|0|0|0|0|0.0158572167
43043336|8.97999954223632|0.03448275862068|0|0|0|0|0|0|0.02005730659025|0.02797202797202|0.01176470588235|0|0|0|0.06857142857142|0.33524355300859|0.0345097395|0|0|0|0|0|0.15|0|0.145514199|0.1055942659|0.1906188694|0|0.3629368148|0.1696907873|0|0.921769852|0|0|0|0|0|0.0043669033
43118638|0|0.05172413793103|0.10344827586206|0|0|0|0|1|0.02292263610315|0.04195804195804|0.0235294117647|0|0|0|0.02857142857142|0.189111747851|0.0645380944|0|0|0|0|0|0.15|0|0.1915980067|0.2037439164|0.2530200719|1|0.452495455|0.2335586396|0|0.8610363392|0|0|0|0|0|0.0101095212
44129476|0|0|0|0|0|0|0|0|0.60171919770773|0|0|0|0|0|0|0.02865329512893|0|0|0|0|0|0|0|0|0|0.2872745787|0|0|0|0.3689568757|0|0.6944818304|0|0|0|0|0|0.0013130936
44213808|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0.7032301481|0|0|0|0|0|0.0012171232
44406246|0|0|0|0|0|0|0|1|0.52435530085959|0|0|0|0|0|0.00571428571428|0.03724928366762|0|0|0|0|0|0|0|0|0|0.2767419253|0|0|0|0.2525680644|0|0.7037348587|0|0|0|0|0|0.0015526054
44575372|0|0.03448275862068|0.06896551724137|0|0|0|1|0|0|0.02097902097902|0|0|0|0|0.09714285714285|0.16332378223495|0.051779852|0|0|0|0|0|0.225|0|0.2435989537|0.2953595103|0.3124611583|1|0.3630436859|0.1697517184|0|0.7049125168|0|0|0|0|0|0.0085661541
44779112|0|0.10344827586206|0|0|0|0|0|0|0.01719197707736|0.04195804195804|0.05882352941176|0|0|0|0.12|0.20916905444126|0.1717052605|0|0|0|0|0|0.2916666667|0|0.2644534071|0.5237096669|0.2933095235|0|0.3095680624|0.3815567525|0|0.7796096905|0|0|0|0|0|0.0355080634
44779610|0|0|0|0|0|0|0|0|0.48424068767908|0|0|0|0|0|0.13714285714285|0.14899713467048|0|0|0|0|0|0|0|0|0|0.1762737024|0|0|0|0.4310698834|0|0.7012113055|0|0|0|0|0|0.0013138761
44828830|0|0.05172413793103|0|0|0|0|0|0|0.14899713467048|0.04895104895104|0|0|0|0|0.01714285714285|0.0916905444126|0.0504029184|0|0|0|0|0|0.1833333333|0|0.157016717|0.2022993846|0.3053252754|0|0.2891369468|0.3354852708|0|0.6986877524|0|0|0|0|0|0.0061402887
44902494|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0.07428571428571|0.08309455587392|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0.70474428|0|0|0|0|0|0.0016646133
44910032|0|0.01724137931034|0.03448275862068|0|0|0|0|1|0.12320916905444|0|0|0|0|0|0.29142857142857|0.15186246418338|0.007621409|0|0|0|0|0|0.1|0|0.055300558|0.2651260182|0|1|0.240461675|0.1793099756|0|0.7032301481|0|0|0|0|0|0.0045005614
45324548|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0.17142857142857|0.20630372492836|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0.7044078062|0|0|0|0|0|0.0013249594
45362978|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0.02857142857142|0.08309455587392|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0.9012449529|0|0|0|0|0|0.0016295661
45878452|0|0|0|0|0|1|0|0|0.13180515759312|0|0|0|0|0|0.28|0.32664756446991|0|0|0|0|0|0|0|0|0|0.340457107|0|0|0|1|0|0.7044078062|0|0|0|0|0|0.0024776933
45947232|0|0|0|0|0|0|0|0|0.12320916905444|0|0|0|0|0|0.01142857142857|0.02005730659025|0|0|0|0|0|0|0|0|0|0.1073849122|0|0|0|0.2502381318|0|0.6996971736|0|0|0|0|0|0.0013038752
46088232|0|0.01724137931034|0|0|0|0|0|1|0.46991404011461|0.006993006993|0.01176470588235|0|0|0|0.06285714285714|0.0458452722063|0.0507738272|0|0|0|0|0|0.35|0|0.3684123184|0.3706086893|0|0|0.4577016239|0.339978894|0|0.6926312248|0|0|0|0|0|0.0040481739
46126414|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0.07428571428571|0.06303724928366|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0.7052489906|0|0|0|0|0|0.0012640358
46189746|0|0|0|0|0|0|0|1|0.44412607449856|0|0|0|0|0|0.02285714285714|0.08595988538681|0|0|0|0|0|0|0|0|0|0.208848298|0|0|0|1|0|0.7030619112|0|0|0|0|0|0.0015025751
46235696|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0.00571428571428|0.02005730659025|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0.6944818304|0|0|0|0|0|0.0015500779
46278406|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0.00286532951289|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0.7050807537|0|0|0|0|0|0.0012186652
46357782|0|0|0|0|0|0|0|1|0.55300859598853|0|0|0|0|0|0.10285714285714|0.07163323782234|0|0|0|0|0|0|0|0|0|0.8479903503|0|0|0|0.5765360501|0|0.7049125168|0|0|0|0|0|0.0028666572
46416590|0|0|0|0|0|0|0|1|0.28939828080229|0|0|0|0|0|0.06285714285714|0.26647564469914|0|0|0|0|0|0|0|0|0|0.2629641607|0|0|0|0.3985710648|0|0.7052489906|0|0|0|0|0|0.001709265
46416784|0|0|0|0|0|0|0|0|0.35816618911174|0|0|0|0|0|0.61142857142857|0.68481375358166|0|0|0|0|0|0|0|0|0|0.525742876|0|0|0|0.3069128772|0|0.7030619112|0|0|0|0|0|0.0024641556
46441018|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0.01714285714285|0.34670487106017|0|0|0|0|0|0|0|0|0|0.0792421945|0|0|0|0.2639914237|0|0.696500673|0|0|0|0|0|0.0015256876
46555594|0|0.01724137931034|0|0|0|0|0|0|0.54441260744985|0.02097902097902|0|0|0|0|0.05142857142857|0.05157593123209|0.028417694|0|0|0|0|0|0.2|0|0.2061973483|0.3507672317|0|0|0.4483007185|0.6989163771|0|0.6963324361|0|0|0|0|0|0.0028253431
46656516|0|0.01724137931034|0.03448275862068|0|0|0|0|1|0.00859598853868|0.02097902097902|0|0|0|0|0.00571428571428|0.45845272206303|0.0773623799|0|0|0|0|0|0.45|0|0.5613375102|0.4081776375|0|1|0.5424102713|0.3744428713|0|0.6968371467|0|0|0|0|0|0.0071447346
46758928|0|0.01724137931034|0|0|0|0|0|1|0.00573065902578|0|0|0|0|0|0.01714285714285|0.189111747851|0.0058379992|0|0|0|0|0|0.05|0|0.0423602266|0.3501972656|0|0|0.3683872787|0.2415870902|0|0.7052489906|0|0|0|0|0|0.0032313158
46764112|0|0.06896551724137|0.10344827586206|0|0|1|0|0|0.5214899713467|0.09090909090909|0.07058823529411|0|0|0|0.06285714285714|0.08022922636103|0.0918735439|0|0|0|0|0|0.2625|0|0.2617467522|0.2633072129|0.4960572428|0.75|0.2760652654|0.2050601499|0|0.7045760431|0|0|0|0|0|0.0144856319
46767316|0|0|0|0|0|0|1|0|0.12607449856733|0|0|0|0|0|0.22857142857142|0.26074498567335|0|0|0|0|0|0|0|0|0|0.7783651449|0|0|0|0.7814414542|0|0.7039030956|0|0|0|0|0|0.0036448292
46769552|0|0.08620689655172|0|0|0|0|0|1|0.24641833810888|0.09790209790209|0.08235294117647|0.33333333333333|0.11111111111111|0.09798155552051|0.00571428571428|0.01146131805157|0.1328665595|0|0|0|0|0|0.22|0.3055997574|0.2387656833|0.1545644169|0.2627878083|0|0.3810953073|0.2307989846|0|0.7015477793|0|0|0|0|0|0.0119077776
46848652|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0.01714285714285|0.03151862464183|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0.6862382234|0|0|0|0|0|0.0012132152
46925414|0|0.01724137931034|0|0|0|0|0|1|0.49283667621776|0|0|0|0|0|0|0.0458452722063|0.0180322547|0|0|0|0|0|0.1|0|0.1308411264|0.1433282348|0|0|0.5689323499|0.1828477614|0|0.6899394347|0|0|0|0|0|0.0023142657
46925646|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0.00571428571428|0.00286532951289|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0.7020524899|0|0|0|0|0|0.0012195566
47042810|0|0.01724137931034|0|0|0|1|0|0|0.87965616045845|0.006993006993|0|0|0|0|0.05142857142857|0.32664756446991|0.0126972674|0|0|0|0|0|0.05|0|0.0921307287|0.0926799863|0|0|0.8012182936|0.5951416712|0|0.6880888291|0|0|0|0|0|0.0021199228
47088344|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0.01714285714285|0.08595988538681|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0.6875841185|0|0|0|0|0|0.0015997366
47180986|0|0.05172413793103|0.06896551724137|0|0|0|1|1|0.00859598853868|0.02797202797202|0.0235294117647|0|0|0|0.17142857142857|0.15186246418338|0.0415163551|0|0|0|0|0|0.0666666667|0|0.1149637146|0.2807784073|0.1728181431|0.6666666667|0.6549374414|0.56843308|0|0.6916218035|0|0|0|0|0|0.0096199553
47322074|0|0.01724137931034|0|0|0|0|0|0|0.54441260744985|0|0|0|0|0|0.01714285714285|0.10028653295128|0.007621409|0|0|0|0|0|0.1|0|0.055300558|0.1197286463|0|0|0.240461675|0.1378899659|0|0.6852288022|0|0|0|0|0|0.001935777
47359580|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0.09714285714285|0.27507163323782|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0.6850605653|0|0|0|0|0|0.0012607539
47361122|0|0.03448275862068|0.03448275862068|0|0|1|0|0|0.03438395415472|0.02097902097902|0.03529411764705|0|0|0|0.21142857142857|0.22349570200573|0.0349568615|0|0|0|0|0|0.275|0|0.2009437876|0.1761624378|0.5036735591|0.5|0.2005304557|0.294044353|0|0.6859017497|0|0|0|0|0|0.0072462495
47422634|0|0.08620689655172|0|0.28571428571428|0|0|0|1|0.12893982808022|0.2027972027972|0.2|0|0|0|0.09142857142857|0.10601719197707|0.1820754632|0.172964866|0|0|0|0|0.44|0|0.3630444784|0.3604941026|0.371671657|0|0.2611195205|0.2540854332|0.1839221919|0.6852288022|0|0|0|0|0|0.0132461452
47454470|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0.07428571428571|0.12320916905444|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0.6998654105|0|0|0|0|0|0.0012593889
47610648|0|0.10344827586206|0.20689655172413|0|0|1|0|0|0.08595988538681|0.13986013986013|0.07058823529411|0.25|0.11111111111111|0.21138650243381|0.13142857142857|0.39541547277936|0.3039163863|0|0|0|0|0|0.425|0.6593043305|0.4357438176|0.4471664998|0.2137466378|1|0.376031765|0.294035363|0|0.6951547779|0|0|0|0|0|0.056294908
47637272|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0.01714285714285|0.02578796561604|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0.684051144|0|0|0|0|0|0.0012114012
47743254|0|0.06896551724137|0|0|0|0|0|0|0.15186246418338|0.04895104895104|0.01176470588235|0|0|0|0.06857142857142|0.16332378223495|0.1371701206|0|0|0|0|0|0.225|0|0.294844143|0.1859805599|0.2131222249|0|0.4808699162|0.2542000278|0|0.6830417228|0|0|0|0|0|0.0095866812
47790756|0|0.03448275862068|0|0|0|0|0|0|0.01719197707736|0.01398601398601|0|0|0|0|0|0.03151862464183|0.022762608|0|0|0|0|0|0.125|0|0.0893472669|0.1124750802|0.1033890333|0|0.2872715428|0.2546926601|0|0.6843876178|0|0|0|0|0|0.0035575164
47801394|0|0.01724137931034|0|0|0|0|0|1|0.02005730659025|0.006993006993|0.01176470588235|0|0|0|0.05714285714285|0.08309455587392|0.0086325159|0|0|0|0|0|0.05|0|0.0626370978|0.2067516557|0|0|0.5447258404|0.3678214004|0|0.7057537012|0|0|0|0|0|0.0028032763
47940622|0|0|0|0|0|0|0|0|0.48710601719197|0|0|0|0|0|0.01714285714285|0.10315186246418|0|0|0|0|0|0|0|0|0|0.5591210191|0|0|0|0.3320054166|0|0.7992934051|0|0|0|0|0|0.0019456085
48042200|0|0|0|0|0|0|0|0|0.33810888252149|0|0|0|0|0|0.08|0.14613180515759|0|0|0|0|0|0|0|0|0|0.0796625083|0|0|0|0.2557751689|0|0.6818640646|0|0|0|0|0|0.0012029803
48217160|0|0.01724137931034|0|0|0|0|0|0|0.18051575931232|0.02097902097902|0|0|0|0|0.06285714285714|0.22349570200573|0.0398142392|0|0|0|0|0|0.25|0|0.4127264864|0.3793735388|0.409701293|0|0.5024686955|0.6849547129|0|0.6798452221|0|0|0|0|0|0.0034816995
48575630|0|0.01724137931034|0|0|0|0|0|1|0.65329512893982|0.006993006993|0|0|0|0|0.04571428571428|0.0429799426934|0.0081244219|0|0|0|0|0|0.1|0|0.058950394|0.0744888974|0|0|0.2563321418|0.2391640776|0|0.6818640646|0|0|0|0|0|0.0020781566
48838636|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0.05142857142857|0.07163323782234|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0.6779946164|0|0|0|0|0|0.0016162237
48851482|0|0.01724137931034|0.03448275862068|0|0|0|0|1|0.24928366762177|0.02797202797202|0|0|0|0|0.00571428571428|0.06876790830945|0.0850396796|0|0|0|0|0|0.55|0|0.6170436079|0.6482036032|0|1|0.4878311438|0.734544605|0|0.6783310902|0|0|0|0|0|0.0093192646
48882226|0|0.03448275862068|0.06896551724137|0|0|0|1|0|0.00859598853868|0.04195804195804|0|0.25|0.11111111111111|0.08313828977465|0.18857142857142|0.24068767908309|0.0440263394|0|0|0|0|0|0.35|0.2593043257|0.2060314463|0.1699099539|0.3068851062|1|0.1984381338|0.2251458874|0|1|0|0|0|0|0|0.0093019573
48909258|0|0|0|0|0|0|0|0|0.45558739255014|0|0|0|0|0|0.13714285714285|0.20057306590257|0|0|0|0|0|0|0|0|0|0.5606786627|0|0|0|0.3273073386|0|0.6795087483|0|0|0|0|0|0.0019249997
48936634|0|0|0|0|0|1|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0.6761440108|0|0|0|0|0|0.0015739826
48946480|0|0|0|0|0|0|0|1|0.19197707736389|0|0|0|0|0|0.00571428571428|0.00859598853868|0|0|0|0|0|0|0|0|0|0.2706179597|0|0|0|0.7640474339|0|0.6779946164|0|0|0|0|0|0.0017000739
48947342|0|0.01724137931034|0|0|0|0|0|0|0.66762177650429|0|0|0|0|0|0|0.00286532951289|0.0060412371|0|0|0|0|0|0.05|0|0.0438349102|0.0440962417|0|0|0.3812119197|0.2831626546|0|0.6773216689|0|0|0|0|0|0.0015958821
48988618|0|0|0|0|0|0|0|1|0.01719197707736|0|0|0|0|0|0.08|0.26934097421203|0|0|0|0|0|0|0|0|0|0.1486687387|0|0|0|0.1371910448|0|0.6768169583|0|0|0|0|0|0.0016549373
48992752|0|0.01724137931034|0.03448275862068|0|0|1|0|0|0.02005730659025|0.02097902097902|0|0|0|0|0.08571428571428|0.96561604584527|0.0527096639|0|0|0|0|0|0.35|0|0.4780548834|0.2841704146|0.2730514153|1|0.4751522599|0.3314753075|0|0.6776581427|0|0|0|0|0|0.0065272974
49013644|0|0|0|0|0|0|0|1|0.55014326647564|0|0|0|0|0|0.01714285714285|0.04011461318051|0|0|0|0|0|0|0|0|0|0.200528483|0|0|0|0.1168849655|0|0.6759757739|0|0|0|0|0|0.0014062784
49027604|0|0.03448275862068|0.06896551724137|0|0|0|0|1|0.00573065902578|0.05594405594405|0.09411764705882|0|0|0|0.03428571428571|0.01146131805157|0.1261292425|0|0|0|0|0|0.375|0|0.5383325141|0.3894364453|0.2047920928|1|0.5305974042|0.3757477218|0|0.6776581427|0|0|0|0|0|0.0087318297
49455960|0|0|0|0|0|0|0|1|0.11461318051575|0|0|0|0|0|0.08571428571428|0.16045845272206|0|0|0|0|0|0|0|0|0|0.5099333055|0|0|0|0.2531021185|0|0.6716016151|0|0|0|0|0|0.002300073
49535854|0|0.01724137931034|0|0|0|0|0|1|1|0.02097902097902|0|0|0|0|0|0.00286532951289|0.0338238139|0|0|0|0|0|0.15|0|0.2727054894|0.2743312831|0.1366021435|0|0.7114459544|0.5284591448|0|0.6705921938|0|0|0|0|0|0.0023250024
49606958|0|0.01724137931034|0.03448275862068|0|0|0|0|1|0.03438395415472|0.02797202797202|0.04705882352941|0|0|0|0|0.24068767908309|0.0454744058|0|0|0|0|0|0.3|0|0.3666426881|0.1908043208|0.1366154173|1|0.4782515383|0.5622528953|0|0.6700874832|0|0|0|0|0|0.0044177073
49631524|0|0.01724137931034|0.03448275862068|0|0|0|0|1|0.00286532951289|0.02097902097902|0|0|0|0|0.18857142857142|0.10028653295128|0.0308565455|0|0|0|0|0|0.15|0|0.2985124164|0.38579029|0.3413247433|1|0.6490327942|0.2323050987|0|0.6700874832|0|0|0|0|0|0.0052291501
49703198|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0.01714285714285|0.0458452722063|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0.8665881561|0|0|0|0|0|0.0013725247
49732988|0|0.01724137931034|0.03448275862068|0|0|0|0|1|0.2836676217765|0.04195804195804|0|0|0|0|0.02285714285714|0.51002865329512|0.092528987|0|0|0|0|0|0.55|0|0.7082526818|0.3541718082|0.071077385|1|0.5307936458|0.3126711628|0|0.6682368775|0|0|0|0|0|0.0068741161
49760036|0|0.01724137931034|0.03448275862068|0|0|1|0|0|0.20630372492836|0.02097902097902|0.03529411764705|0|0|0|0.00571428571428|0.02292263610315|0.0224729955|0|0|0|0|0|0.15|0|0.2174049314|0.270455702|0.3413090114|1|0.4726942325|0.3916578584|0|0.6727792732|0|0|0|0|0|0.004372121
49812388|0|0.03448275862068|0|0|0|0|0|1|0.04871060171919|0.04195804195804|0|0|0|0|0.13714285714285|0.68767908309455|0.0729216429|0|0|0|0|0|0.375|0|0.330715777|0.2489515285|0.2731544209|0|0.3067649792|0.2189542418|0|0.6679004038|0|0|0|0|0|0.0066552744
49867508|0|0.03448275862068|0.06896551724137|0.14285714285714|0|1|1|0|0.26074498567335|0.01398601398601|0.01176470588235|0.2|0.11111111111111|0.0309068011779|0.03428571428571|0.10028653295128|0.0108935343|0.0373607553|0|0|0|0|0.175|0.0963968258|0.1012368883|0.2519753356|0.8324081603|1|0.0981999703|0.2631429982|0.6640098263|0.6672274563|0|0|0|0|0|0.0076451697
49961114|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0.00571428571428|0.01432664756446|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0.6667227456|0|0|0|0|0|0.0011904318
